35000 100000
30229 22698 5569
33203 14937 849
14581 10411 8503
29364 2663 1090
20147 20390 4575
31174 34281 1223
16752 25786 9808
15583 22960 728
20996 26808 839
8299 24882 3790
8885 8089 7711
9828 7359 4375
10503 22199 4603
9375 9875 8858
20478 32575 8044
14925 7781 5183
19088 23132 1157
29085 17877 7974
11114 5582 5706
20392 32934 5208
33577 28375 4447
14015 2826 490
17246 4010 2006
17399 2185 9182
9080 3434 1870
19455 25219 8587
16469 13172 8402
5575 17366 8992
27318 1033 811
3751 27527 944
34807 8379 1791
32619 33436 537
3203 34959 3400
30182 31537 1382
30666 28501 9470
16075 7971 1253
2330 5916 4486
11286 20794 6888
3975 24106 3151
17949 7663 4260
28897 5976 3726
2640 17387 6420
12072 14494 6466
3037 2729 6327
31122 13297 8678
4362 16167 952
23470 7645 4510
20015 4964 4494
1595 2650 2818
10695 12043 1422
14729 2399 6696
28670 19929 7710
9689 15167 1128
5585 3146 4310
18921 23429 5993
12094 5567 9611
6899 10682 5108
5312 17293 2032
21328 8931 354
30719 28134 7776
21808 12428 8015
34435 4969 7475
34659 18530 1661
4134 9125 294
10835 20664 9203
1136 25424 4259
1006 20453 8637
17148 27731 5380
19340 1816 1727
34800 5486 5000
29704 13218 1440
5044 17553 6869
25292 28993 9240
21826 5406 7014
32827 11267 170
4532 26919 7693
32453 16587 1006
12768 18064 9763
7208 11496 5931
33653 27417 1045
6564 24893 4050
27978 5721 1783
20650 27243 2397
23599 31546 7380
1596 28141 7297
32240 30639 2148
3677 26922 7242
25541 33848 4698
572 5345 3527
17559 29997 8558
32039 31851 1246
1812 10037 9957
15943 30005 9909
10760 28235 8383
34550 11789 6996
23256 34609 1138
11497 14671 5701
6637 16235 3852
19111 7668 8615
1150 27937 9585
29596 28396 536
16299 34196 9445
26780 11155 4286
31396 13656 8776
28457 9250 7880
1169 19941 4735
34958 8824 3084
33391 24329 7261
173 1623 2688
19946 32153 8991
26332 3421 2927
19573 33152 286
7503 21257 2831
6705 27681 4608
22886 12753 2433
17473 29031 378
2792 21242 6708
12457 16499 7325
20826 25602 7262
12466 23685 2116
17418 4713 7517
19459 15356 2788
19696 14041 4532
20647 30728 1111
3013 10308 6035
12483 9301 6307
26197 20176 1776
4527 9836 3513
9558 33420 6159
28709 33995 6859
12028 28737 4016
8969 16530 1242
20040 26671 4437
5647 965 6296
12955 12539 2029
34392 30067 1240
6596 6185 6874
25085 27379 6180
13601 24933 8544
10819 6069 2968
6881 33568 6253
2123 10557 5312
5174 16571 206
6187 24455 6371
23830 32650 7339
31783 20834 6285
11320 1628 7435
12785 25176 2580
26540 22751 2119
33501 26019 5627
25838 16046 6170
22989 17312 8929
5111 1092 5373
16317 22507 4555
31738 11125 8090
32128 10949 4277
14914 6190 3660
527 25565 1867
34714 18489 3423
20973 6254 2573
18194 12508 5637
26481 1141 4551
13008 34618 2164
34592 24817 4292
1442 27296 3329
19505 23662 7645
5240 2795 1255
5268 13160 2463
15844 18494 3936
10719 14968 2717
13818 24043 8883
29190 9644 8751
24486 5031 8004
17664 147 8533
33718 25575 3275
17586 34894 8967
474 7259 4057
16503 23667 1594
1741 1471 4663
25551 19788 786
33142 19400 4367
34632 29032 1392
20245 12352 7213
15589 17022 5376
13799 33225 3173
1790 28778 8573
21412 15419 6039
20626 7934 988
26017 31611 6066
850 16268 7363
14177 6025 2508
17656 167 2664
16299 242 2931
14368 24103 2588
31153 19964 468
13106 17573 1669
9048 16644 2970
8076 31880 169
10886 24196 5612
30497 32796 9667
8685 23296 4642
9796 30310 4109
13104 354 9272
550 5423 5871
17072 3613 9507
29636 23088 8429
4164 12173 6844
6656 137 9139
33500 16540 5601
27642 7829 378
18748 5925 1863
7819 11094 2113
11451 30193 764
29855 27668 2015
23756 23383 3019
33075 24028 3974
31490 354 9566
27238 7967 4757
2181 17607 6652
28048 19195 9931
26354 26276 1051
19272 29548 2992
14356 25676 2248
20223 31649 7325
73 34616 1442
3507 4329 6610
13022 11892 447
20291 13391 9794
5106 2565 7122
24620 6600 395
27612 33698 4609
1968 5083 9934
22209 23677 9150
12811 15025 213
14383 23628 9506
27015 11750 8901
28350 6203 1441
1547 31616 1732
13574 11715 6159
20912 8296 4890
13867 16935 8077
8947 15254 7585
34545 1542 2323
30620 3429 1961
23660 12375 1461
27548 25686 6484
15536 16683 1095
7992 31305 8123
21331 34735 3847
29288 20077 2388
9907 20484 7501
31428 12349 401
17431 769 9234
8193 19698 88
23718 16488 5526
5065 10245 4750
1493 21405 6333
5606 22586 1566
30129 18522 8705
14939 17807 1689
20543 1852 1537
20853 1214 4630
21922 8572 6364
27039 23017 6545
17477 14322 2988
20789 31057 2694
11535 29705 2069
12795 4672 5496
8836 26646 1861
7184 9580 7039
748 28911 4226
25595 6269 798
2519 18126 5223
9300 7163 3953
17364 9017 2348
29349 22166 5141
16678 22887 134
20270 33750 2450
20516 9276 2201
10881 3145 6836
27247 23213 9112
16607 31954 8548
7522 5498 7085
29609 31774 6069
9823 24911 9710
23962 13962 8983
21284 23207 4010
15725 3788 9829
13866 14053 113
27690 30721 4199
18313 24356 4416
7605 19830 9648
8996 32352 2777
23791 20706 5281
26905 14837 259
34208 3045 7954
13795 26875 2417
11885 14850 1363
12926 9456 8420
23371 16781 4965
23872 9007 9362
31783 14186 1307
16595 22739 5543
17482 285 7765
24849 1978 8123
27466 30140 8604
27344 32703 5998
4348 15503 692
21634 434 6712
3414 3252 9431
17567 33399 3323
24954 313 9810
4916 8248 6483
26715 7718 3456
16038 32817 768
34975 22472 7533
25936 17620 8912
27368 19603 5834
13372 13470 3752
29493 13471 7831
24168 3963 534
1560 28538 8125
28761 7336 2407
6382 25596 5324
14895 12418 6056
13057 18546 7068
2881 7450 7111
1518 15613 5135
19460 6744 4253
21684 14504 2709
27406 4047 2282
1533 20450 8405
23836 24029 960
5447 3729 1434
4321 27954 6514
29301 4959 3948
13999 27549 8016
24264 30465 959
16138 17927 4965
13920 17180 2740
27039 7029 2945
15594 1843 3748
15930 28624 9539
14345 9360 3140
27867 13804 8911
8644 33242 9776
14606 7516 7510
28088 23547 5422
30677 15835 905
17019 13778 9876
4279 15169 3195
11060 11854 336
10386 31850 7720
24403 30900 8002
4964 22058 9683
30801 25094 9331
1003 11828 3188
20074 24630 2621
18639 27362 6958
1730 33085 3846
34333 5260 3024
31859 2337 1429
13254 19649 3747
34392 26763 5967
6823 5912 5533
29595 10840 4186
3347 33717 9594
31254 1493 3113
6113 4425 6149
31804 11852 3401
4651 22012 4396
15018 9268 2850
2450 10417 3976
1132 10056 8169
29202 29229 9790
2101 10209 953
8753 10472 7830
27129 30308 8295
25412 13212 5939
7962 29945 3676
1304 8849 6678
7991 30311 7961
113 16496 3091
23833 1263 2665
29579 27873 9285
33925 3484 2457
32606 17251 9059
14888 4385 3863
17096 484 9018
12647 12515 5915
12818 10806 5836
16255 34620 5861
19759 24266 4304
17398 6132 4986
8434 23559 6480
24008 18348 3044
9751 32833 6090
26996 20896 8511
16336 14147 5553
4558 29230 2968
17361 11099 5446
13948 22113 2318
16856 33034 8945
24091 34142 5695
22557 22764 2570
4203 27146 8847
30274 11915 2537
5023 21161 7203
2349 12071 8350
1278 13965 5532
11090 13990 4300
19612 6862 6896
12400 27771 8055
17143 23366 7824
26628 24325 4750
26502 8673 361
638 33857 8517
31592 9448 2642
15104 17825 7259
33001 18833 9806
19668 7323 8892
29695 13623 6525
9756 12602 1553
12480 6051 6659
24924 11069 4087
17353 17385 6180
7810 19155 5540
10968 23169 9605
24724 23092 5800
29022 26958 4201
8858 31133 3362
10448 21232 8912
27371 23999 6276
24996 3865 2779
2881 14236 8459
19324 14560 498
2992 15872 4412
5725 27907 3401
30563 2125 9039
7480 34379 6119
4890 27913 3794
5059 18580 9885
11517 14279 1657
17643 6525 2267
26543 20282 3548
33462 18563 2910
7840 13037 4002
5098 34204 5758
3655 12002 964
23768 30089 2400
318 1967 5290
6551 14591 3951
17815 23518 8767
6845 32507 371
7961 17794 2188
15242 7071 3043
8938 1238 3634
21238 25026 969
7022 5180 9981
4871 33304 4242
21121 8595 7828
8068 33004 2724
7803 10766 3903
8884 20634 5129
8005 28774 8688
49 7812 2511
7524 34452 9433
33675 1444 9065
16 13067 9941
30446 14161 183
15063 28117 746
25974 8589 5356
28240 15593 7826
6953 20387 6089
10346 14183 636
18605 8526 598
27382 16382 6776
11707 253 1192
32524 28342 8098
25233 9042 8413
2469 374 1592
9141 13601 997
31419 9857 5209
5593 31644 5309
32787 19110 5278
18327 17127 8987
32549 21888 6101
3608 15068 5375
21920 31349 6815
23543 24743 5973
19017 26768 4272
24335 14174 6455
29207 14518 7235
7534 13355 9700
14866 32476 2757
24121 31120 4811
29358 3806 919
9148 17935 372
31415 10061 5601
22613 16751 2263
20802 12258 8246
7021 24558 7274
25218 15399 3835
18655 5565 6577
32358 25025 2619
17440 6989 960
24197 9738 8352
12805 7587 1541
25130 11909 724
26067 10983 1100
33652 26668 2373
6061 22021 41
6872 28393 7963
18270 8492 5420
6847 32984 1485
9635 22110 234
22895 23565 67
16221 31644 8903
32192 1359 3640
12006 28693 4064
27572 28014 741
5098 13345 8604
17449 8404 4001
28463 33752 1688
10296 17274 9025
10291 18444 6982
16798 14636 5268
33298 28575 3928
21629 10525 4398
23669 9125 5490
29836 32736 5924
14311 29648 4110
20066 9410 3638
18988 21689 3974
29518 28439 7517
28765 16743 8422
30242 23713 4839
5450 25413 998
31549 9963 6613
29339 1956 5881
6589 16489 3276
25046 17702 1678
3450 6310 2617
21047 16940 3431
29640 6244 2658
26219 22607 6773
17144 2073 101
8484 20275 4344
14059 29953 817
28355 23008 9015
33863 6176 7822
28927 22763 473
2186 7577 9326
27186 34097 3988
7923 31935 3591
34118 8927 3249
1172 28949 3832
6684 18994 1670
30925 27468 5997
19613 28472 1811
25650 16961 2060
3371 8443 2051
15380 26903 2147
16555 2758 6095
9273 26252 3662
1796 9155 846
25987 10695 1762
24630 11386 7552
20003 14102 4158
14648 5101 2714
31708 8233 1073
11747 9886 6513
9933 1750 3332
14391 16533 5785
5547 25150 3354
27574 23179 9715
33343 20518 2767
9622 9047 9352
25258 2265 7806
13814 13232 9273
7954 29451 257
13009 4009 319
19403 32371 4938
17938 24031 2123
19112 16817 4362
7001 22883 5249
15939 34380 793
554 2128 9336
17920 30333 3173
32414 28501 7434
1989 33125 8558
27446 33788 6143
22852 24850 4219
30444 7545 847
6040 28458 834
4758 21446 7281
12422 23707 4823
13138 31300 1866
20615 2054 3137
3717 4663 9678
27501 15811 8827
17133 26309 7478
23707 7848 4355
19271 5012 8296
22793 15317 7344
6679 3928 1186
10065 7059 3648
10052 3540 7334
13782 14526 4289
5911 13281 7416
33031 5710 8524
1179 24475 6804
26901 10470 174
4599 21659 558
34355 6327 2507
26920 26063 5679
8317 25940 7171
25345 31243 7421
28446 5518 1346
21102 30637 7997
26910 20504 9202
22607 11073 4043
33591 26574 471
4087 6803 4532
14790 5831 3744
614 19472 8455
11222 27495 3532
6170 17214 2953
22606 1386 2034
23960 2218 2354
5840 29576 26
17717 12111 9003
15874 2941 9331
8957 17877 9473
11002 26091 7095
7631 23615 2060
15405 30603 6268
29239 1250 5409
3603 12448 2176
26640 2522 6325
488 24635 3903
18407 6655 479
20571 13903 2114
23029 1284 5974
23489 21987 461
31172 9239 7690
32526 28301 8263
34113 31698 6944
14344 27974 7944
9268 8899 8665
28407 1036 4846
22656 5212 966
22827 8103 6656
23218 27049 8930
13154 16998 9007
3291 10289 479
425 4967 9062
22051 33922 5963
5323 10896 7633
14760 7871 641
18949 7597 4883
14172 10602 9549
5716 27597 5117
30384 17761 1088
33767 937 9420
23584 4281 1727
12132 5336 6174
6713 615 6526
1590 17661 4238
1518 28814 8010
32215 10859 2815
18276 28852 8240
17257 28526 7713
19335 24979 6959
13605 1013 497
27883 23176 256
17555 5426 166
4368 2122 1298
26441 414 1783
31071 11362 3823
2078 9057 4757
16732 24144 758
22606 4890 440
32997 33297 3565
27394 10497 550
22013 2322 9511
13767 6714 2046
26546 28439 1995
15110 11982 8423
26061 32851 9324
7781 3262 3200
11825 20978 7448
12282 11107 6528
3750 10545 5606
10935 34373 577
9736 6265 2219
32188 32440 2540
30125 33108 4760
14928 29466 1150
1753 30114 1186
26767 13670 7011
11193 14879 4918
17708 1381 6667
27876 13569 5759
13186 34223 1991
24017 20295 7293
5710 25836 1706
12520 31029 3782
4154 32440 3429
29378 31499 3420
20371 19560 3563
12948 8789 7393
5750 7386 3288
28292 8048 7747
25852 16409 5444
3903 27921 2680
1685 26762 4079
22461 32582 414
4351 1388 3137
27092 9226 7545
17116 14801 7990
25878 16321 6575
8109 23521 83
18874 3924 5069
30015 2291 894
7246 26200 4303
23133 29004 5734
23861 17288 5033
1406 16424 8472
9343 10225 2573
21419 31161 2226
15719 31848 9361
24690 12014 8979
4129 32495 7975
1513 8453 2711
33992 1395 9745
11431 12397 642
19490 4303 2121
19403 27893 9324
24685 30740 5715
20964 29468 3024
25334 11844 6313
34880 30347 405
14154 10033 1755
31039 30238 7490
22684 24356 579
15563 28526 5765
19756 4185 7701
5687 3453 626
20914 28995 6909
1818 23237 9338
28646 14871 1263
32310 19123 3344
7065 8781 206
4600 27639 901
6844 27714 7942
14453 30360 1482
3155 31167 4755
28094 2354 3497
952 2315 9252
15568 16332 3118
28823 14390 9620
795 14834 1638
18622 5149 648
24436 24004 9630
13932 18047 6413
2830 33411 1514
23839 21545 2577
11465 26676 1017
30375 17458 6402
24674 3611 3534
24700 2041 4961
4548 22696 1325
13644 24372 4025
6134 17113 5577
30403 3403 8292
14278 33351 8859
5943 20867 7668
8329 34152 756
27059 17027 1823
26448 18238 4346
29132 3085 5734
34936 22275 9748
13232 25845 7304
3374 17485 5163
25761 28608 2192
14265 1335 2848
3041 15101 1730
23449 23110 7021
19217 16397 4124
25951 24481 9408
31526 24680 1355
3727 11151 773
18062 21360 7832
22057 22447 9728
27693 12005 1341
14961 2786 8686
17840 31249 8509
22942 27845 6113
32887 22242 1462
6230 16255 6058
21177 33084 6524
8389 14849 9597
4393 8884 8271
22181 29279 8180
13532 31639 714
32145 9044 8658
6242 26252 5705
24026 33615 9512
14798 27976 7838
5799 14089 8978
30269 22371 7061
277 5751 4035
18650 14007 6542
11561 19328 6132
2615 32993 6722
16759 15022 1112
26615 12158 2875
6747 23685 4403
18123 5874 9674
19370 196 621
11064 26432 9288
24400 8262 6046
32760 12882 2330
24991 24804 6592
20450 2620 6023
21946 21078 7029
34226 29205 4199
29064 10957 6945
23719 3079 380
7061 19980 2560
34708 29389 5960
19772 9572 7125
14530 22486 5793
8108 15647 2602
3488 11593 9260
6618 26960 7711
24710 15039 2028
2439 7949 5578
3819 23697 3906
25383 33287 3612
27386 4254 4581
10977 5886 5391
28857 14091 4528
5679 21911 3862
1865 9230 1868
22922 2349 8756
3789 19393 4374
16122 32589 1234
9011 24149 3499
20705 31894 5234
33736 14297 7347
23764 31694 9884
20697 34231 1433
23497 23025 1056
32870 3002 9248
23822 31720 8267
18156 12353 1580
13788 7901 5094
20476 11108 2792
29965 32138 4377
3338 13875 730
2871 22745 6996
26802 32252 3118
31176 34802 9584
5897 23851 2846
33270 28513 5268
16821 31512 9301
18795 4204 2907
610 34112 7625
4518 26538 1044
6389 30623 7810
24001 27917 8107
15339 10959 8437
24542 18846 2188
16157 12732 1120
10138 10561 3136
14459 31263 9067
31737 34659 1921
20554 4750 8958
30640 10211 5848
21892 11286 6311
8230 23335 8437
17676 16289 5173
33042 9096 5129
4606 10647 6528
5145 30495 5832
28402 14000 8237
29021 2617 270
4223 7553 8552
18564 11065 6491
33752 29243 658
13159 33996 893
30308 3035 6803
30797 12330 9239
18795 12996 4671
19486 15205 9454
14135 5742 3829
1640 19588 2602
21968 7314 9129
34629 9218 5972
24945 30802 3479
959 100 7778
27740 17332 7771
20404 3788 688
33200 27107 5196
25904 12731 8884
16924 24598 4166
29188 33788 703
7629 25444 7591
11743 2870 497
25800 6476 3864
2344 32566 1802
2096 20858 7153
23041 10474 8076
25273 27033 4157
12087 5889 4560
27711 21845 618
33108 2045 7166
2100 12524 4220
21853 20471 3800
22176 1470 8098
32710 7322 3383
24194 28281 7574
10938 20108 7553
7631 23455 2278
11301 18688 9248
4791 21321 4092
10253 14046 5569
1398 17611 9911
5756 6934 9622
34069 3369 8891
18017 28132 8506
2763 27675 8213
19183 27124 4259
34619 14389 3575
15244 22525 2548
19084 26302 2045
7558 16623 5504
6238 12007 5959
19250 3458 9886
15114 18214 7132
6014 13152 7226
24440 32915 1753
6380 26139 2531
22031 26201 14
7927 14380 2629
23011 28094 6609
25393 19562 66
24964 26702 5936
5324 5335 6102
27864 5972 9739
9044 17646 7795
34409 8810 9639
13064 1529 9363
3256 9762 6112
14827 21317 692
13174 32843 9807
8454 7153 9459
7915 20248 7883
15698 17937 5128
25954 5509 7566
34062 25847 4671
34072 26629 9848
33841 4649 1763
21382 22976 2650
5154 31322 4452
27788 20564 5166
1918 9769 1353
25869 33140 6105
32743 18247 8543
32438 2363 6375
20432 24394 4106
25041 10462 7257
10211 21502 580
16374 3173 8889
3085 27631 2387
30198 25445 920
28072 25800 6054
33030 25741 7130
3777 22427 4588
26755 22044 9902
34888 16820 3620
1586 16821 5456
34615 20628 913
2859 3682 9226
815 28010 4255
20361 23406 5822
25348 27015 2660
4593 25356 5590
24832 16803 5154
7107 23475 972
19133 15343 7582
12573 16148 3484
5943 21513 746
1637 1652 4460
34826 13713 8276
9066 19050 5155
24254 32845 3376
12207 9425 6823
15968 7300 1800
26387 8354 2619
2600 23015 7505
6795 26084 7958
31918 12103 5967
1880 13990 139
24296 6224 8935
6338 4204 8350
34459 21454 7076
21709 8938 3010
5054 21343 2348
14895 8358 8225
12881 11058 8350
269 5553 315
18960 26194 814
17656 22962 8268
15221 13552 1153
29981 8913 1124
3601 15480 6048
32777 31668 7304
30479 14281 8554
22942 7402 8713
11760 22566 1111
22251 1854 2946
33142 27440 9608
4337 31484 2517
31324 34057 7417
1916 30201 7623
22083 18527 7758
20516 34811 5296
7377 15894 3864
28770 32336 8190
13713 31379 7403
34689 31102 2175
31226 32842 2247
31305 34203 3280
5944 5913 3934
32824 23803 8769
29271 6508 1957
22572 2450 8584
12087 24015 9892
6658 11107 3269
4763 34347 5476
6336 33384 713
4202 19767 6784
21634 21571 4119
15199 15457 5151
16578 26404 8978
17529 27131 3554
12541 33120 7344
3927 33141 562
23696 34120 1772
23450 18925 7467
12339 34073 6043
33093 8279 8101
23377 319 2216
220 25574 8935
19086 34649 681
24409 32292 9598
28205 25763 7714
32963 14026 2167
29589 19835 5808
33832 20068 6392
33009 25809 166
10745 4880 8739
14052 16223 7464
12105 3887 7755
28323 11473 9451
20235 26355 942
19257 5955 5951
9981 9264 5598
20767 1501 3445
25679 15365 7388
19 21049 7734
26857 25229 5374
8634 6266 1348
2990 15795 59
33331 22686 9953
14900 6606 7254
2228 11484 3830
18046 29876 8069
30922 7326 8518
9928 26628 5366
5977 30726 1014
29062 6618 2609
27383 21364 4844
6082 21597 1208
17428 2820 7386
15841 3577 1942
710 31578 4959
19769 2901 702
27427 23288 8596
17476 16354 6786
10222 3645 1626
23610 11513 291
29587 4589 9862
892 13078 7877
18264 29623 8511
16160 2691 4310
20820 10335 2893
2862 31189 2495
11553 6715 3862
21662 29340 1896
4036 10958 1929
13113 2419 863
27559 8730 2624
31964 21457 2834
25115 28703 3806
25452 20691 4394
13946 2805 7876
15075 33901 7461
12995 30076 8462
9214 7459 9597
2206 28051 9681
26837 3670 5078
32783 25735 2816
18821 25238 3704
21887 11738 1830
17201 29647 4305
26285 30700 7429
29052 7487 8454
12998 7343 6546
3491 31406 7782
729 11054 3951
9128 22307 3402
25709 5317 811
13511 29869 6178
20756 22661 6562
29236 5133 8148
20756 7585 2396
1053 28245 7232
126 33902 2356
19973 3489 826
8425 13252 1708
14966 13292 6187
468 24355 7068
24648 28536 5242
9021 31803 7075
11785 25094 6567
34453 12856 977
20377 11342 5720
8537 12599 3276
2731 8715 9892
19756 19606 2806
30910 17045 581
25252 26426 7175
19324 16467 2573
9370 24977 7628
3907 19057 7112
21764 25747 8587
32833 7663 9929
12104 3550 6024
31601 20986 7350
28833 2073 8835
27047 34542 323
4160 21515 3636
30029 16661 538
190 11436 2331
32796 16703 4238
6294 19499 3429
4380 17751 3639
32431 1884 5116
27933 9620 7317
3037 10648 9322
34001 8590 1930
24193 32105 5244
4030 22837 5174
2334 33910 6601
4119 4396 3768
10660 25374 6783
23264 1165 4188
17427 29803 4812
16750 16939 5455
19238 5473 818
29394 28670 6899
25188 17464 59
1769 3275 3764
11584 11707 625
22014 29036 4513
34678 3329 4429
21071 18700 5942
30000 30210 6094
28590 8697 7185
450 1803 2079
24947 17892 1501
16656 505 7735
31621 33579 6903
989 3328 7845
6886 30666 2663
